a,b
37.382206,44.953274
-28.706657,-27.432228
-72.81603,37.53202
-55.556988,-4.2959185
13.200065,35.390152
35.299133,13.824421
14.525245,-8.708929
42.02297,34.89771
56.93375,-17.694395
-4.782904,65.77737
61.62771,21.249561
64.56213,-6.445915
-67.42099,-5.7135086
-40.60424,-33.664173
-19.386528,47.50506
-53.157074,-20.473785
-50.423367,-38.24926
36.209366,43.472576
35.255756,-61.683186
43.68733,-68.27092
54.32394,60.902576
-47.81755,-41.460564
75.323006,37.45219
71.257225,-5.378438
36.05361,2.5644593
-38.466843,75.403755
47.70329,57.192123
-21.2774,75.917816
-58.879234,44.031086
69.58996,32.176147
-24.54057,62.559875
-19.102785,73.77477
-45.48492,-28.833895
-40.192844,-48.744377
-62.77657,5.6198425
41.859287,-43.213894
72.183205,39.9274
37.05192,4.418284
-44.806767,-40.627785
7.0562267,-77.7312
-36.38297,-31.923166
-55.75116,21.617344
-4.948107,1.3112869
9.586866,-90.265526
-18.561144,53.299442
54.494087,29.754055
-14.856715,57.271065
-5.5264025,10.318392
14.228189,-23.757504
65.491646,29.387165
-39.486465,-21.425865
44.852966,48.803177
52.934196,27.133213
30.070055,28.907152
49.267647,24.91374
78.15188,33.88353
-30.414043,0.4284741
-54.29776,-48.94556
14.906094,7.550146
19.36954,48.298946
57.04886,-28.061588
-75.16951,-27.205286
28.449593,-53.899654
-34.50639,-14.480018
74.23523,-7.2332616
23.301996,-37.59771
-63.198994,-12.442068
-80.89312,-12.22615
11.805555,-76.88474
-30.119598,-28.54682
71.38136,-41.390438
-0.26544777,26.013727
-17.865583,40.799717
-26.691309,29.648937
27.100939,13.785355
5.9927716,-0.9240853
-56.19335,21.455902
-78.07665,7.9224944
58.522015,44.94165
-59.694252,41.44905
-29.926123,60.932297
-69.59451,-10.366293
-61.101757,-22.206823
53.734154,25.187807
62.654724,-3.1087942
43.51844,-0.42362767
64.851776,20.754236
40.658424,34.821693
-62.74069,0.5207141
-42.662266,-24.080606
67.767685,-7.320383
-60.85288,-49.25786
-0.98513615,-70.821976
50.18774,48.663593
41.42796,-29.206835
17.456675,51.63249
55.841843,4.5054893
-63.041912,-9.023415
23.559952,-43.353104
6.6556196,-93.42498
25.205793,-42.396076
-38.878162,-6.519173
2.2491074,-80.25484
74.89949,-32.649364
-22.50045,-5.224793
4.3725367,49.516933
-12.30756,-75.76716
6.097985,13.835683
-30.335274,1.1007471
-22.813875,76.98688
74.55842,-17.405123
43.444107,-61.22716
7.022942,-81.17343
55.793716,-29.731913
-0.625493,28.720787
-17.597109,-21.104916
-4.5759335,42.78643
11.504776,-37.51799
-31.33279,3.2671387
69.25565,-28.069975
6.2742367,31.674076
-30.591927,33.434616
-49.746628,-2.0887861
57.161793,-18.17905
-10.875282,-75.31685
-46.723866,-47.966206
-35.858143,-55.867794
-38.663296,-37.19382
53.97262,59.965237
-9.30922,33.510372
-57.25269,46.57081
10.8517685,58.252506
3.17388,-75.64465
-61.27933,-14.271465
29.422949,23.728374
37.29655,42.614204
-36.84022,54.71955
44.830673,7.484387
-57.87812,52.319016
1.94361,36.460423
-54.77438,-51.156933
48.929905,18.280922
21.997023,-26.221537
-7.4705954,21.972855
36.73961,1.6018244
-28.26209,33.01936
-50.35611,-39.184254
27.51571,32.682117
1.3824117,-8.45975
43.716717,-67.14561
44.118675,-51.082283
64.64502,46.967037
2.8883495,-60.83756
-17.75562,25.821589
-25.301853,56.47889
17.858494,64.509476
-82.868195,8.153922
-31.253487,-6.5876684
29.378492,-32.711163
-38.44666,-40.818073
-60.539818,42.765804
49.199535,53.840374
14.234712,40.033028
-12.174174,-81.46983
-24.655582,80.26851
-41.50079,-6.0809975
7.6372724,13.101992
-32.707127,-26.258682
-10.411063,-41.601112
40.89686,6.516869
-11.238722,50.493206
45.113792,14.415821
1.535711,-94.697105
-4.326373,-81.86877
-7.9113584,7.7354383
34.06399,-11.813696
3.3007812,-53.073696
18.821373,57.5235
-59.957714,-22.803078
-6.945802,58.62773
-5.193809,61.383392
-20.318892,-21.89265
69.11966,-17.281027
-86.32433,-18.431562
-33.39161,28.579905
60.519478,-8.266649
-40.48261,-16.751663
-32.132004,-7.463814
-38.536076,0.2454406
-28.535519,-6.7519917
-26.588898,-23.892279
82.845764,-21.284142
-9.348413,40.56846
53.86281,20.930153
-4.0546875,0.30352142
-34.352264,-38.28445
-37.640697,-8.93286
53.46312,67.67797
-3.0635846,22.949238
-10.628257,-74.9835
31.84309,-34.169632
47.983936,-35.763824
3.9615188,-62.102005
-15.397207,-13.28942
-19.22162,32.58192
-21.85942,-21.301226
-8.052203,-8.985985
16.161701,35.5312
-62.205482,23.359598
16.617702,53.830376
-24.506916,-5.969723
28.84401,-32.987488
-16.5364,31.732569
8.238948,8.831427
-41.615124,-19.560335
-76.294014,-14.894988
3.741196,-1.8581723
-57.46531,-20.575287
-38.661224,-5.133348
-68.37809,-20.248432
39.744514,-1.409628
44.32157,-67.8598
-57.115578,-41.797386
73.45457,29.646915
20.281206,-5.8392315
9.809086,32.664066
1.0467979,-7.7162843
18.431639,49.312466
81.78245,-39.57508
13.674174,38.09081
-36.097084,38.490746
0.9490176,26.690395
-53.10688,-11.456805
21.707493,-30.427935
24.73527,-39.002716
-56.755936,-43.0491
56.6134,37.04561
11.544894,-89.49256
-48.17171,-26.315243
-17.41617,77.60562
43.420776,-6.386549
31.92133,-43.845825
55.28422,35.426723
-30.052439,-0.089205116
47.557987,25.847227
29.25526,-56.516224
19.32409,64.11272
-31.394756,-15.109383
50.296227,32.559082
-49.89292,-56.354767
-85.178474,-14.357758
-34.376537,71.360275
19.235664,36.69858
-32.389748,3.526513
44.217533,-63.482735
-56.06259,-10.735419
-31.292528,-15.70424
-64.56404,-16.504232
75.44018,34.533478
-48.488617,-54.249954
-86.9561,-10.754386
64.10654,48.40763
-12.994721,-45.275784
-18.94052,29.843445
33.95285,-33.62658
-13.850313,-18.334057
60.866997,19.923483
-2.0087626,32.023693
38.209053,23.699764
-42.64638,74.824066
-2.8524451,32.213852
14.759748,7.1636114
-30.351103,1.5854843
48.112484,39.201847
-18.483196,29.868982
-5.329317,45.75913
-18.151743,72.942375
-9.345637,18.96237
13.623977,67.54105
-17.279646,-46.048355
19.36898,43.946873
79.20832,-17.278257
41.742043,-56.330906
29.716621,-31.82897
28.969816,-56.195904
-27.346436,-29.171864
-13.638984,-85.87083
52.93493,-21.213202
-25.021782,73.016205
28.789955,23.686016
9.657473,13.725292
4.517444,-70.92341
76.54513,-5.833584
15.5934105,-64.67915
-8.056054,16.72273
0.37880278,29.89333
8.020318,-92.218414
19.4757,-3.8055654
-9.496291,-76.58257
57.877663,-28.07471
7.417924,-14.685512
56.546585,62.05347
2.2818868,60.92254
54.964314,0.09493862
-2.4706032,10.149368
-71.44079,1.8052057
1.4758452,-89.783226
16.42173,-6.0714145
-21.043402,68.89526
-13.830614,14.648398
18.234838,52.555496
42.696316,-70.54283
9.347483,-76.030876
3.2784889,8.493079
-21.846365,70.2718
-21.50748,38.69105
-5.7252817,58.846375
11.052302,-5.729511
-23.786942,44.52809
-30.814653,38.143684
-29.603186,61.609653
3.905682,-96.11402
-16.878792,34.145985
56.402363,-17.371231
39.558296,-0.37266555
58.159267,51.71443
-73.59276,0.91168
-2.2364902,-82.32564
-20.408976,55.2325
10.374706,-29.38923
-37.02227,53.020996
17.80245,64.48557
75.55311,-33.56097
-57.41292,45.81867
-1.7723312,-2.8338041
32.002056,2.7469795
-51.49229,-33.64981
8.119526,63.222736
62.88996,28.439589
45.122326,11.604881
75.37492,-22.417494
-35.1317,42.4025
47.81012,46.378872
-44.17754,-25.539568
74.75641,-3.6146088
-27.067238,66.79072
-1.4906182,49.64116
33.760876,-44.171352
70.36741,-4.9154425
12.8237295,66.45376
44.535294,-39.297394
46.141247,-0.6529431
-3.2639015,-30.617588
41.19085,-62.306503
-15.182873,-40.256866
-57.845314,-14.856472
36.200745,42.9659
24.68039,37.139202
-33.017956,-20.584381
20.732658,-25.578644
5.4169717,35.20688
-80.99248,-12.195809
-60.301147,-25.891392
-24.923773,73.47189
20.16181,-38.080246
24.76239,-34.93368
-25.671715,-1.7319841
-31.707018,23.412552
17.79733,-4.4099545
-83.851585,-17.633022
48.23521,-36.55017
-9.543792,20.324648
-30.128695,50.602074
11.75674,25.440866
32.08576,-51.690296
-34.53378,77.10003
57.255127,33.09884
45.652863,26.509813
12.0886965,67.49981
71.06269,-13.082685
50.447674,7.1482234
-38.576145,77.74911
48.791233,6.8719435
49.911358,32.053574
-33.085907,41.428677
-38.88016,36.605076
-26.640041,51.38132
-80.71155,0.50958806
16.178867,64.99759
45.540398,-47.369
-61.844177,53.101017
-58.056374,-27.534695
2.6257484,17.739168
-30.283998,-0.33132488
-32.045788,32.61408
-5.944142,17.648893
36.02383,-49.20893
-22.769829,33.53093
11.120416,66.837845
37.11838,-42.303104
-86.31977,-11.283345
57.152813,-13.395909
1.4569986,-77.224396
-9.753772,-34.86906
38.88406,19.693186
18.530891,63.577858
-22.449127,45.620987
-39.20721,-5.731574
-81.425705,9.526847
32.241676,-44.79004
75.312485,-21.381908
7.9381332,-92.23069
-39.464752,-60.592133
-39.024746,-5.221542
34.443626,-44.10421
-68.29681,12.881447
-15.374945,-13.069628
-11.5668745,-45.235294
-83.963486,-17.082502
-71.99225,-31.343582
6.4429817,-82.34138
-3.577615,-6.424159
6.8775516,-58.34089
16.869799,-2.6568725
8.775867,21.334892
80.97122,-16.799738
31.845245,82.0701
63.114998,23.213326
-76.483116,-31.512234
25.520521,-37.653553
43.40224,-39.073112
20.564493,45.348324
42.840984,27.32346
-20.085695,80.77811
-5.147244,-76.74881
6.796078,-76.72785
31.7995,-16.174774
-39.439083,-15.179406
17.096779,-66.24309
-4.1610413,36.990017
57.31483,22.444897
-55.71822,-45.892555
-50.41217,-10.829086
9.764409,-6.9256225
-23.347277,-5.920144
74.99746,-27.493923
2.4837334,-6.8344126
-40.093975,-61.386715
-54.876038,-48.988968
-38.73236,51.811172
-52.428436,-40.639915
56.906826,-18.039072
-51.853264,-41.865383
17.90417,37.902428
-18.300833,73.6741
39.33625,46.41993
-1.2462393,-3.1778479
17.150764,-25.966125
5.911198,43.419395
78.84777,39.037777
-60.165794,3.7232223
79.33952,-21.706322
-15.836071,-26.319298
-8.419754,-35.328793
45.42781,26.756285
-32.729996,40.398853
-62.60484,54.0676
-8.670786,42.9975
-26.162354,-7.6791286
-1.0559759,4.204796
-86.705345,-9.274345
47.55268,21.649944
-33.937977,67.47721
1.4372047,-95.4435
-51.735176,-6.740409
53.639046,32.99154
71.82271,-16.12884
-27.607395,30.618362
47.597412,-43.724213
72.29184,34.646305
4.093742,34.870533
43.56006,0.9293834
18.861275,-2.7816186
81.41879,-28.118248
-46.857765,-47.101315
-8.478717,38.125942
50.637768,3.8719149
44.546787,47.670044
-49.662514,-53.26404
82.21657,-15.162835
3.9578533,-60.83572
-50.779446,-49.883034
-18.928818,-18.194834
-65.33863,-13.6577835
-12.330958,-24.35908
-16.60357,29.768967
39.159515,-43.29934
40.574333,35.623413
36.406788,0.28400612
5.4417024,-64.14568
-29.973875,73.97517
-33.656914,41.493282
-40.141388,-24.645382
23.264866,47.005627
-5.5467987,-23.610012
74.74641,-14.602538
-71.78345,0.6909519
49.203728,-40.662487
60.478714,36.459717
-10.533792,43.517353
-53.469875,39.729496
-62.504745,56.290264
67.48984,49.23498
-0.23365678,70.04635
54.35307,62.37175
79.671524,-14.019445
-0.98001945,23.365442
56.014866,32.04642
69.827995,42.31934
-44.92945,-48.810318
17.742281,64.6093
-1.543054,-53.37132
-79.33777,-9.007419
-11.088884,30.972912
75.98712,46.83145
-0.17243442,-52.31745
72.76825,-15.202648
-38.644966,-40.895126
-22.584122,38.556282
69.533424,-8.735937
-30.70074,3.1898124
44.29512,-48.061577
4.2818007,28.350475
47.836872,-43.75354
44.23706,-1.2950292
60.030727,-17.488739
42.145935,-65.62958
-53.813084,52.90988
84.39247,-36.746033
-64.247734,12.544017
22.13475,-42.062183
3.2573564,-66.61192
-38.66785,-60.988472
15.749306,42.370567
-62.535423,1.1743568
-48.085117,-36.052677
71.55902,-35.8332
77.12006,36.787464
-23.117802,-29.277103
-40.822662,-61.946793
5.441681,-68.23177
41.405285,-51.231655
-5.998341,-33.09898
-76.0386,-21.727903
-12.100055,-74.250496
-55.7819,-4.8653727
-44.780926,0.28919712
-12.109455,-76.80992
-44.262524,-34.998207
-56.675423,-39.50663
-30.476654,74.06876
-8.804244,-83.16225
11.121523,66.815956
49.362263,32.84141
-61.965878,43.077713
-21.443449,70.6198
-0.67662525,5.280535
76.57048,34.92867
-35.154503,81.543724
-77.23422,-12.296893
42.85833,-57.71373
51.113544,7.81832
60.134304,-25.001425
2.37535,-50.503593
46.028812,13.47109
-20.299536,35.712395
71.17609,31.348595
59.328365,-29.835907
38.33942,11.944872
16.539165,49.81413
36.597347,6.8148828
-33.929607,40.301445
-55.852993,42.59472
-61.909447,68.47122
70.560486,-25.828941
-9.480819,37.05534
3.9181855,-90.30336
-68.52908,-25.258646
39.030796,-43.27852
-75.801056,14.312499
-58.192993,-42.806377
80.97529,-39.821796
-62.250854,67.739006
-33.957165,79.22201
20.00448,-27.11762
-23.348248,-29.198956
-81.70737,-20.03701
-16.610615,57.927036
-16.561733,-46.660084
82.43111,-26.193926
3.199422,28.142088
36.864475,-2.0215416
-60.280148,-7.567643
-43.04173,-12.6779785
-78.48553,12.211551
81.13886,-14.100502
16.410986,-40.11219
-18.985382,66.93372
19.975964,-3.1809416
5.3689137,-96.54936
-30.753864,1.3793926
-1.0633433,34.912262
-65.28456,-6.267313
75.91432,37.593723
-14.597376,-46.195427
32.46083,-15.1299515
-16.883501,71.714294
-41.631886,-6.248509
-22.867958,33.740047
-8.012299,-74.57133
69.960884,24.847187
33.79647,3.4047205
17.037151,64.708824
18.722235,23.817371
-36.077156,81.3192
32.062702,-12.388755
65.45793,-12.222375
-65.590034,55.804775
-47.983994,-26.351742
42.961555,-51.824924
-38.326427,-62.48126
57.828537,36.875225
-22.63941,39.45169
66.97513,-3.9265578
-38.34136,-20.76828
-40.270092,-31.206856
-64.225494,25.24055
-31.263147,4.2933073
66.35124,-4.792807
-9.599763,70.45895
-39.749073,-13.513506
11.07736,66.21265
-67.40168,56.947052
50.18468,-40.006527
61.32603,-31.92266
-18.046825,28.572815
-37.74262,51.496113
42.160324,-55.929405
9.780224,63.382774
-20.020884,57.437073
81.175,-15.6103115
52.171185,-20.073633
-69.00759,-24.057138
65.67014,-19.820381
27.120316,30.082994
53.272625,4.5584044
-83.02492,8.138393
-67.20252,-8.392829
6.2113805,32.130142
-17.805857,-19.094988
-12.922867,35.360577
-9.450784,-40.989418
-8.189986,-39.181206
-35.32511,51.952934
41.057606,50.190876
1.692717,25.920599
76.51313,46.582115
73.029625,34.58456
-23.862663,31.92047
-85.63766,-11.580192
71.09849,46.934303
-61.94959,-39.541443
70.877,31.101572
-2.0262706,-67.11707
-26.113861,-5.838194
22.352594,-36.686462
-34.61177,56.10596
58.23696,33.534927
44.783997,12.636036
77.99668,-43.12316
-61.826168,25.386223
-72.561104,3.3006554
0.19670178,24.834862
-63.20161,11.465762
68.04743,-6.255988
-70.59673,5.752095
-14.124532,13.59087
20.854288,-42.329952
50.17161,-40.081245
44.004112,-71.276245
82.378555,-36.509785
5.5274124,-76.88191
-26.622805,40.220467
18.811646,-6.6058216
78.08158,-20.461329
-22.537592,-11.149891
50.113857,-44.76037
-59.915886,-49.264263
-5.6783576,-0.8814823
12.827912,-36.410213
35.300224,-27.92643
-2.243789,-1.2179043
29.118536,12.354778
26.198648,23.954529
-41.409378,-61.6877
-51.48827,-53.219067
27.977665,31.590687
-0.99354583,19.041647
-40.206146,-22.756214
-48.6,-37.892757
12.794058,-30.078465
-43.985817,-10.729213
0.39148936,31.57256
38.291092,11.455264
-39.86335,-4.7665653
-19.24991,-47.285683
-61.81649,53.16182
16.29192,51.569176
3.9700725,-14.882455
-50.172752,-36.927616
-43.62034,2.726085
59.456993,33.451477
8.254323,-6.6635985
-7.9686136,-12.234443
5.184328,-88.503716
-36.148125,-15.418691
-49.587814,-39.89006
44.787518,13.756136
-3.9910603,44.619995
-22.195414,30.891611
4.542022,-1.6021321
-0.29420128,29.886768
64.37748,-18.001352
27.372295,31.795694
7.5862803,-79.91468
34.766907,4.5411277
-75.942245,14.131362
77.90231,41.03257
47.185017,25.571934
-4.7047625,-85.74904
-34.483517,34.476456
-57.067257,-41.933964
0.050237887,-65.59426
57.315647,-13.254827
30.525192,-30.583067
0.038365543,-70.770065
-41.759144,0.8724246
35.803658,16.787317
37.085697,-1.0838625
-6.2482867,36.5953
-1.190944,66.560905
4.29523,1.0251495
42.362648,-57.37574
-9.661017,20.223455
36.814003,42.029636
-28.623552,-29.864065
-45.070366,-10.328391
-42.656452,-61.96844
1.818236,-49.118576
20.583525,39.73405
-35.65086,71.09637
-30.460146,1.1629505
-54.379997,-38.50113
80.460884,-38.129524
77.76758,38.297546
1.432138,-67.58888
74.17376,-7.9519143
39.234806,2.073427
-0.6659258,14.247735
-56.177475,-0.83263797
45.30333,0.77585495
18.27088,49.570045
-47.146267,-50.050545
-28.825718,-25.328453
3.7931623,24.489723
-71.43312,3.7244556
49.833126,22.241488
-14.390186,75.150635
-33.06857,-18.026964
-22.281673,-12.437909
-41.76112,-27.416151
-7.5112233,9.466611
-78.287476,-18.889235
-75.0317,-29.044212
-9.949015,-35.742756
-42.88484,-30.835888
56.82036,9.017573
3.4729874,18.79325
-57.28227,49.87718
-58.894783,48.991035
-18.044907,77.31032
-2.018476,-79.335915
-17.457542,-20.421291
-28.828283,65.50714
-9.84988,17.56396
31.688057,-54.36823
-8.87352,-32.266697
24.425817,-30.502655
-45.61779,-47.09812
-39.44716,-1.659941
41.61871,-49.232506
-62.04677,68.498634
77.05374,-12.807615
68.08662,41.859047
-48.5842,-1.5431284
48.06547,24.710472
77.87711,38.93129
-38.936653,-60.163208
53.692394,31.026154
-11.571704,36.88883
-24.0516,-5.987593
25.93535,44.381348
3.3978126,-9.510317
-10.290027,13.615934
-8.028242,24.424635
4.685711,-60.339966
41.926926,-69.97611
-10.716093,43.620544
82.03778,-14.492278
80.41193,-38.25094
-36.336243,-32.297443
37.851334,-63.21107
-62.05981,-2.820948
49.33401,13.898952
17.771349,31.469044
-45.814487,-29.897469
9.87527,12.61205
-24.693989,73.69981
-45.20078,-50.217823
-52.731472,-14.444937
-55.499084,19.20765
3.527091,-88.288284
-61.94599,25.135443
-46.782703,2.661864
25.249067,-43.606194
5.9059324,11.08365
-5.4399443,28.247396
-11.573277,-25.069658
47.76646,35.527233
4.6471605,-88.45799
50.789474,-0.8515872
-58.80039,-23.005667
-36.935387,-8.850664
67.769226,43.221786
47.8148,-40.586
31.854294,-30.352812
-4.6751285,31.492271
-12.154179,50.259922
-17.88222,57.14738
-53.731544,19.260529
64.775314,46.756626
-6.630398,-23.964804
52.527855,1.4313375
-9.945573,23.98299
57.986115,-27.594196
12.599423,-85.94554
-55.373795,-32.44725
76.63601,-42.2052
1.505886,-61.98665
5.4795146,21.368006
18.592958,64.00536
15.997784,-26.71612
-57.92021,4.3671913
-49.075783,-53.232018
-66.92259,22.917583
33.58058,-27.497477
-10.921085,40.64401
71.17344,-17.912607
33.859367,-15.281299
54.460133,59.051384
-28.25779,-27.474274
-9.681658,47.329792
84.15586,-11.377012
4.52868,-3.8369277
-11.428314,-80.85346
-38.358612,3.8973894
-64.205185,-40.968884
-59.198338,-12.541632
-30.028433,3.2162282
23.566475,-36.97985
69.05605,-13.931434
12.200894,41.66663
-86.38393,-18.392607
55.881134,18.28214
-13.363339,-74.649055
-52.38836,-23.667543
40.90008,-43.885033
-19.585268,26.696852
-73.18767,-38.495857
-59.16942,50.09432
-6.975383,-76.573746
-2.5155337,-54.594093
-66.42929,23.831944
82.67237,-30.186838
11.315358,65.97527
-1.6202047,-76.681786
-45.69636,-21.590794
-2.8769188,-59.388405
33.479275,-13.957868
70.26793,-10.773528
-19.382013,70.05902
38.580574,-7.9028406
11.263066,-13.952072
48.30559,54.77206
47.345787,-38.644566
16.898664,-66.086914
-17.609087,58.9792
-6.4973264,-85.944244
55.08321,32.849724
-35.815773,-26.866999
52.552994,30.491432
-38.117786,78.10311
75.88372,46.46097
64.149345,-16.817286
80.65761,-15.237185
2.571221,18.319942
21.847284,51.86309
51.42625,25.227917
3.7606308,-97.53739
0.13507159,1.7562171
49.998913,36.436363
72.34786,34.61802
3.493405,-51.370094
-8.931538,-37.073566
19.837366,9.037343
-11.700086,60.380028
-44.42152,0.33159834
-67.127815,60.268764
-44.822647,-27.441984
-9.556925,-33.49613
11.198542,23.68709
-9.881452,46.191406
36.734795,3.2931378
-13.260223,64.0816
-11.5148735,68.00049
15.371226,-64.438034
9.811231,37.146946
48.10705,56.321747
-35.663727,-59.979683
-10.148933,39.700138
18.94888,40.026104
37.646923,-8.757317
9.551089,-86.00415
35.916824,1.8448794
38.185066,1.6429161
-36.668957,-20.126036
60.513893,49.86073
-11.092068,40.580303
24.966274,13.0807295
12.544336,-31.793104
-46.99369,5.8337994
-40.132206,2.8850884
-68.3517,-8.3090105
55.94309,64.505104
1.1062602,1.7477716
-1.1202551,12.133898
-21.435116,-3.5406418
-16.224949,71.45638
-40.01163,-56.33906
18.280483,63.11197
44.843735,-69.76025
-56.362865,3.9188478
-3.8843486,51.57233
36.528652,-61.84132
-72.284996,1.9522271
49.17702,6.8437104
-41.52964,1.240009
-24.996922,-18.135689
-78.23053,2.0277152
33.043835,27.306765
-1.3246648,67.34641
71.56954,45.783558
-57.583183,45.168686
24.061432,-37.143864
26.989079,29.900537
77.51746,36.96579
6.3007493,-85.19917
13.627378,34.208813
34.4045,18.63454
